TIME,,CH1,,CH2,,CH3,,CH4,,CH5,
0.000000048080,48080.000000000000,0.306250000000,306250.000000000000,-0.142187500000,-142187.500000000000,8.897656250000,8897656.250000000000,5.205312500000,5205312.500000000000,3.552500000000,3552500.000000000000
0.000000048160,48160.000000000000,0.343750000000,343750.000000000000,-0.149375000000,-149375.000000000000,8.874218750000,8874218.750000000000,5.203437500000,5203437.500000000000,3.513125000000,3513125.000000000000
0.000000048240,48240.000000000000,0.383125000000,383125.000000000000,-0.164687500000,-164687.500000000000,8.882031250000,8882031.250000000000,5.194062500000,5194062.500000000000,3.467812500000,3467812.500000000000
0.000000048320,48320.000000000000,0.440000000000,440000.000000000000,-0.190625000000,-190625.000000000000,8.930468750000,8930468.750000000000,5.171250000000,5171250.000000000000,3.425000000000,3425000.000000000000
0.000000048400,48400.000000000000,0.498437500000,498437.500000000000,-0.214687500000,-214687.500000000000,8.999218750000,8999218.750000000000,5.150000000000,5150000.000000000000,3.376875000000,3376875.000000000000
0.000000048480,48480.000000000000,0.566875000000,566875.000000000000,-0.236875000000,-236875.000000000000,9.079687500000,9079687.500000000000,5.126875000000,5126875.000000000000,3.333125000000,3333125.000000000000
0.000000048560,48560.000000000000,0.626875000000,626875.000000000000,-0.246562500000,-246562.500000000000,9.142968750000,9142968.750000000000,5.115937500000,5115937.500000000000,3.283750000000,3283750.000000000000
0.000000048640,48640.000000000000,0.692812500000,692812.500000000000,-0.250625000000,-250625.000000000000,9.187500000000,9187500.000000000000,5.108437500000,5108437.500000000000,3.238125000000,3238125.000000000000
0.000000048720,48720.000000000000,0.751562500000,751562.500000000000,-0.246875000000,-246875.000000000000,9.196875000000,9196875.000000000000,5.111875000000,5111875.000000000000,3.188125000000,3188125.000000000000
0.000000048800,48800.000000000000,0.818125000000,818125.000000000000,-0.247187500000,-247187.500000000000,9.185156250000,9185156.250000000000,5.114375000000,5114375.000000000000,3.143750000000,3143750.000000000000
0.000000048880,48880.000000000000,0.881875000000,881875.000000000000,-0.250625000000,-250625.000000000000,9.146093750000,9146093.750000000000,5.123125000000,5123125.000000000000,3.095625000000,3095625.000000000000
0.000000048960,48960.000000000000,0.965000000000,965000.000000000000,-0.268750000000,-268750.000000000000,9.101562500000,9101562.500000000000,5.124687500000,5124687.500000000000,3.053437500000,3053437.500000000000
0.000000049040,49040.000000000000,1.056562500000,1056562.500000000000,-0.296250000000,-296250.000000000000,9.051562500000,9051562.500000000000,5.126875000000,5126875.000000000000,3.010000000000,3010000.000000000000
0.000000049120,49120.000000000000,1.170000000000,1170000.000000000000,-0.335937500000,-335937.500000000000,9.012500000000,9012500.000000000000,5.121250000000,5121250.000000000000,2.974687500000,2974687.500000000000
0.000000049200,49200.000000000000,1.287812500000,1287812.500000000000,-0.374375000000,-374375.000000000000,8.974218750000,8974218.750000000000,5.120312500000,5120312.500000000000,2.937812500000,2937812.500000000000
0.000000049280,49280.000000000000,1.421875000000,1421875.000000000000,-0.410625000000,-410625.000000000000,8.950000000000,8950000.000000000000,5.116562500000,5116562.500000000000,2.907812500000,2907812.500000000000
0.000000049360,49360.000000000000,1.551250000000,1551250.000000000000,-0.431250000000,-431250.000000000000,8.928125000000,8928125.000000000000,5.120937500000,5120937.500000000000,2.876250000000,2876250.000000000000
0.000000049440,49440.000000000000,1.683125000000,1683125.000000000000,-0.438125000000,-438125.000000000000,8.919531250000,8919531.250000000000,5.125312500000,5125312.500000000000,2.851250000000,2851250.000000000000
