TIME,,CH1,,CH2,,CH3,,CH4,,CH5,,CH6,
0.000000072030,72030.000000000000,4.914687500000,4914687.500000000000,4.815937500000,4815937.500000000000,-0.427343750000,-427343.750000000000,0.217812500000,217812.500000000000,1.352500000000,1352500.000000000000,1.012187500000,1012187.500000000000
0.000000072110,72110.000000000000,4.895937500000,4895937.500000000000,4.860937500000,4860937.500000000000,-0.437500000000,-437500.000000000000,0.220000000000,220000.000000000000,1.347343750000,1347343.750000000000,1.015468750000,1015468.750000000000
0.000000072190,72190.000000000000,4.892812500000,4892812.500000000000,4.910312500000,4910312.500000000000,-0.467968750000,-467968.750000000000,0.209687500000,209687.500000000000,1.343437500000,1343437.500000000000,1.022968750000,1022968.750000000000
0.000000072270,72270.000000000000,4.886250000000,4886250.000000000000,4.946562500000,4946562.500000000000,-0.496875000000,-496875.000000000000,0.210312500000,210312.500000000000,1.334218750000,1334218.750000000000,1.026718750000,1026718.750000000000
0.000000072350,72350.000000000000,4.895625000000,4895625.000000000000,4.969687500000,4969687.500000000000,-0.532812500000,-532812.500000000000,0.201562500000,201562.500000000000,1.329531250000,1329531.250000000000,1.033125000000,1033125.000000000000
0.000000072430,72430.000000000000,4.894687500000,4894687.500000000000,4.968750000000,4968750.000000000000,-0.553125000000,-553125.000000000000,0.210312500000,210312.500000000000,1.321562500000,1321562.500000000000,1.033750000000,1033750.000000000000
0.000000072510,72510.000000000000,4.901562500000,4901562.500000000000,4.954375000000,4954375.000000000000,-0.576562500000,-576562.500000000000,0.210000000000,210000.000000000000,1.321093750000,1321093.750000000000,1.037187500000,1037187.500000000000
0.000000072590,72590.000000000000,4.895000000000,4895000.000000000000,4.925937500000,4925937.500000000000,-0.589843750000,-589843.750000000000,0.221250000000,221250.000000000000,1.319687500000,1319687.500000000000,1.036250000000,1036250.000000000000
0.000000072670,72670.000000000000,4.895000000000,4895000.000000000000,4.899062500000,4899062.500000000000,-0.611718750000,-611718.750000000000,0.220937500000,220937.500000000000,1.324687500000,1324687.500000000000,1.039062500000,1039062.500000000000
0.000000072750,72750.000000000000,4.879687500000,4879687.500000000000,4.872812500000,4872812.500000000000,-0.627343750000,-627343.750000000000,0.233125000000,233125.000000000000,1.323906250000,1323906.250000000000,1.037343750000,1037343.750000000000
0.000000072830,72830.000000000000,4.872812500000,4872812.500000000000,4.860312500000,4860312.500000000000,-0.653125000000,-653125.000000000000,0.231562500000,231562.500000000000,1.325000000000,1325000.000000000000,1.039843750000,1039843.750000000000
0.000000072910,72910.000000000000,4.858437500000,4858437.500000000000,4.854375000000,4854375.000000000000,-0.668750000000,-668750.000000000000,0.237500000000,237500.000000000000,1.317968750000,1317968.750000000000,1.039218750000,1039218.750000000000
0.000000072990,72990.000000000000,4.859375000000,4859375.000000000000,4.859375000000,4859375.000000000000,-0.683593750000,-683593.750000000000,0.230000000000,230000.000000000000,1.310625000000,1310625.000000000000,1.042500000000,1042500.000000000000
0.000000073070,73070.000000000000,4.853125000000,4853125.000000000000,4.861250000000,4861250.000000000000,-0.674218750000,-674218.750000000000,0.235937500000,235937.500000000000,1.294062500000,1294062.500000000000,1.040625000000,1040625.000000000000
0.000000073150,73150.000000000000,4.858750000000,4858750.000000000000,4.864375000000,4864375.000000000000,-0.654687500000,-654687.500000000000,0.231562500000,231562.500000000000,1.279843750000,1279843.750000000000,1.041406250000,1041406.250000000000
0.000000073230,73230.000000000000,4.856250000000,4856250.000000000000,4.858437500000,4858437.500000000000,-0.610156250000,-610156.250000000000,0.239062500000,239062.500000000000,1.263125000000,1263125.000000000000,1.037656250000,1037656.250000000000
0.000000073310,73310.000000000000,4.861562500000,4861562.500000000000,4.852500000000,4852500.000000000000,-0.562500000000,-562500.000000000000,0.236875000000,236875.000000000000,1.254531250000,1254531.250000000000,1.036406250000,1036406.250000000000
0.000000073390,73390.000000000000,4.849375000000,4849375.000000000000,4.840312500000,4840312.500000000000,-0.503125000000,-503125.000000000000,0.250625000000,250625.000000000000,1.246562500000,1246562.500000000000,1.029531250000,1029531.250000000000
0.000000073470,73470.000000000000,4.837500000000,4837500.000000000000,4.836250000000,4836250.000000000000,-0.458593750000,-458593.750000000000,0.252812500000,252812.500000000000,1.249375000000,1249375.000000000000,1.026093750000,1026093.750000000000
0.000000073550,73550.000000000000,4.807500000000,4807500.000000000000,4.835937500000,4835937.500000000000,-0.420312500000,-420312.500000000000,0.263437500000,263437.500000000000,1.254375000000,1254375.000000000000,1.019843750000,1019843.750000000000
0.000000073630,73630.000000000000,4.778125000000,4778125.000000000000,4.848750000000,4848750.000000000000,-0.405468750000,-405468.750000000000,0.259062500000,259062.500000000000,1.267812500000,1267812.500000000000,1.018750000000,1018750.000000000000
0.000000073710,73710.000000000000,4.728437500000,4728437.500000000000,4.862812500000,4862812.500000000000,-0.392968750000,-392968.750000000000,0.264375000000,264375.000000000000,1.278125000000,1278125.000000000000,1.014375000000,1014375.000000000000
