TIME,,CH1,,CH2,,CH3,,CH4,
3.195E-08,31950,0.121875,121875,8.5146875,8514687.5,-0.1675,-167500,5.1234375,5123437.500000000000
3.203E-08,32030,0.1109375,110937.5,8.5090625,8509062.5,-0.2021875,-202187.5,5.124375,5124375.000000000000
3.211E-08,32110,0.09125,91250,8.49125,8491250,-0.231875,-231875,5.1321875,5132187.500000000000
3.219E-08,32190,0.0784375,78437.5,8.481875,8481875,-0.2553125,-255312.5,5.1384375,5138437.500000000000
3.227E-08,32270,0.0675,67500,8.4634375,8463437.5,-0.2609375,-260937.5,5.1525,5152500.000000000000
3.235E-08,32350,0.07375,73750,8.4584375,8458437.5,-0.2559375,-255937.5,5.1625,5162500.000000000000
3.243E-08,32430,0.0884375,88437.5,8.4503125,8450312.5,-0.23875,-238750,5.17625,5176250.000000000000
3.251E-08,32510,0.116875,116875,8.455625,8455625,-0.2225,-222500,5.183125,5183125.000000000000
3.259E-08,32590,0.14,140000,8.45375,8453750,-0.2084375,-208437.5,5.1915625,5191562.500000000000
3.267E-08,32670,0.1603125,160312.5,8.4628125,8462812.5,-0.2096875,-209687.5,5.19125,5191250.000000000000
3.275E-08,32750,0.1609375,160937.5,8.464375,8464375,-0.2215625,-221562.5,5.1909375,5190937.500000000000
3.283E-08,32830,0.148125,148125,8.47375,8473750,-0.2471875,-247187.5,5.183125,5183125.000000000000
3.291E-08,32910,0.11375,113750,8.46875,8468750,-0.2721875,-272187.5,5.18,5180000.000000000000
3.299E-08,32990,0.0759375,75937.5,8.468125,8468125,-0.29375,-293750,5.173125,5173125.000000000000
3.307E-08,33070,0.0359375,35937.5,8.4546875,8454687.5,-0.2978125,-297812.5,5.1728125,5172812.500000000000
3.315E-08,33150,0.013125,13125,8.44625,8446250,-0.285625,-285625,5.1709375,5170937.500000000000
3.323E-08,33230,0.001875,1875,8.4240625,8424062.5,-0.2503125,-250312.5,5.1775,5177500.000000000000
3.331E-08,33310,0.0140625,14062.5,8.411875,8411875,-0.2053125,-205312.5,5.1809375,5180937.500000000000
3.339E-08,33390,0.03375,33750,8.395,8395000,-0.154375,-154375,5.1878125,5187812.500000000000
3.347E-08,33470,0.0615625,61562.5,8.393125,8393125,-0.114375,-114375,5.188125,5188125.000000000000
3.355E-08,33550,0.0753125,75312.5,8.3878125,8387812.5,-0.0875,-87500,5.19,5190000.000000000000
3.363E-08,33630,0.0784375,78437.5,8.3990625,8399062.5,-0.085,-85000,5.183125,5183125.000000000000
3.371E-08,33710,0.06,60000,8.408125,8408125,-0.1,-100000,5.176875,5176875.000000000000
3.379E-08,33790,0.0334375,33437.5,8.4303125,8430312.5,-0.1328125,-132812.5,5.1634375,5163437.500000000000
3.387E-08,33870,-0.00375,-3750,8.4425,8442500,-0.1671875,-167187.5,5.155625,5155625.000000000000
3.395E-08,33950,-0.0296875,-29687.5,8.4625,8462500,-0.2009375,-200937.5,5.1440625,5144062.500000000000
3.403E-08,34030,-0.0459375,-45937.5,8.4715625,8471562.5,-0.220625,-220625,5.1384375,5138437.500000000000
3.411E-08,34110,-0.0390625,-39062.5,8.4865625,8486562.5,-0.229375,-229375,5.130625,5130625.000000000000
3.419E-08,34190,-0.02375,-23750,8.4878125,8487812.5,-0.22125,-221250,5.1296875,5129687.500000000000
3.427E-08,34270,0.0034375,3437.5,8.4965625,8496562.5,-0.208125,-208125,5.124375,5124375.000000000000
3.435E-08,34350,0.0225,22500,8.4965625,8496562.5,-0.190625,-190625,5.123125,5123125.000000000000
3.443E-08,34430,0.0340625,34062.5,8.5059375,8505937.5,-0.180625,-180625,5.1159375,5115937.500000000000
3.451E-08,34510,0.0228125,22812.5,8.5046875,8504687.5,-0.1746875,-174687.5,5.114375,5114375.000000000000
3.459E-08,34590,0.00125,1250,8.513125,8513125,-0.180625,-180625,5.1090625,5109062.500000000000
3.467E-08,34670,-0.0325,-32500,8.513125,8513125,-0.1896875,-189687.5,5.11,5110000.000000000000
3.475E-08,34750,-0.0596875,-59687.5,8.52125,8521250,-0.2040625,-204062.5,5.11,5110000.000000000000
3.483E-08,34830,-0.0815625,-81562.5,8.51625,8516250,-0.2125,-212500,5.1190625,5119062.500000000000
3.491E-08,34910,-0.0809375,-80937.5,8.518125,8518125,-0.2184375,-218437.5,5.126875,5126875.000000000000
3.499E-08,34990,-0.0671875,-67187.5,8.5096875,8509687.5,-0.2146875,-214687.5,5.14,5140000.000000000000
3.507E-08,35070,-0.035,-35000,8.5075,8507500,-0.2075,-207500,5.148125,5148125.000000000000
3.515E-08,35150,-0.00375,-3750,8.49125,8491250,-0.1925,-192500,5.1590625,5159062.500000000000
3.523E-08,35230,0.0303125,30312.5,8.48125,8481250,-0.18,-180000,5.161875,5161875.000000000000
3.531E-08,35310,0.0515625,51562.5,8.46,8460000,-0.1665625,-166562.5,5.165,5165000.000000000000
3.539E-08,35390,0.068125,68125,8.445,8445000,-0.1603125,-160312.5,5.16125,5161250.000000000000
3.547E-08,35470,0.0703125,70312.5,8.4171875,8417187.5,-0.1553125,-155312.5,5.1625,5162500.000000000000
3.555E-08,35550,0.07375,73750,8.399375,8399375,-0.158125,-158125,5.16,5160000.000000000000
3.563E-08,35630,0.0728125,72812.5,8.3771875,8377187.5,-0.1621875,-162187.5,5.1634375,5163437.500000000000
3.571E-08,35710,0.0796875,79687.5,8.37125,8371250,-0.171875,-171875,5.16375,5163750.000000000000
3.579E-08,35790,0.0828125,82812.5,8.364375,8364375,-0.1790625,-179062.5,5.1703125,5170312.500000000000
3.587E-08,35870,0.09125,91250,8.3790625,8379062.5,-0.190625,-190625,5.17,5170000.000000000000
3.595E-08,35950,0.093125,93125,8.396875,8396875,-0.199375,-199375,5.170625,5170625.000000000000
3.603E-08,36030,0.095625,95625,8.433125,8433125,-0.21125,-211250,5.161875,5161875.000000000000
3.611E-08,36110,0.0884375,88437.5,8.461875,8461875,-0.2190625,-219062.5,5.1553125,5155312.500000000000
3.619E-08,36190,0.085625,85625,8.4975,8497500,-0.2284375,-228437.5,5.1421875,5142187.500000000000
3.627E-08,36270,0.0815625,81562.5,8.5165625,8516562.5,-0.2328125,-232812.5,5.1340625,5134062.500000000000
3.635E-08,36350,0.089375,89375,8.531875,8531875,-0.2375,-237500,5.1246875,5124687.500000000000
3.643E-08,36430,0.099375,99375,8.52125,8521250,-0.2346875,-234687.5,5.126875,5126875.000000000000
3.651E-08,36510,0.12125,121250,8.5078125,8507812.5,-0.2315625,-231562.5,5.13,5130000.000000000000
3.659E-08,36590,0.1415625,141562.5,8.4784375,8478437.5,-0.2234375,-223437.5,5.1415625,5141562.500000000000
3.667E-08,36670,0.164375,164375,8.4575,8457500,-0.2175,-217500,5.150625,5150625.000000000000
3.675E-08,36750,0.17375,173750,8.431875,8431875,-0.20875,-208750,5.1646875,5164687.500000000000
3.683E-08,36830,0.1775,177500,8.4278125,8427812.5,-0.206875,-206875,5.1715625,5171562.500000000000
3.691E-08,36910,0.166875,166875,8.430625,8430625,-0.206875,-206875,5.17875,5178750.000000000000
3.699E-08,36990,0.154375,154375,8.456875,8456875,-0.2146875,-214687.5,5.1784375,5178437.500000000000
3.707E-08,37070,0.1346875,134687.5,8.4821875,8482187.5,-0.2225,-222500,5.1815625,5181562.500000000000
3.715E-08,37150,0.12375,123750,8.5196875,8519687.5,-0.2346875,-234687.5,5.1796875,5179687.500000000000
3.723E-08,37230,0.11625,116250,8.545,8545000,-0.2428125,-242812.5,5.181875,5181875.000000000000
3.731E-08,37310,0.1234375,123437.5,8.5684375,8568437.5,-0.250625,-250625,5.18,5180000.000000000000
3.739E-08,37390,0.1328125,132812.5,8.566875,8566875,-0.24875,-248750,5.1825,5182500.000000000000
3.747E-08,37470,0.1521875,152187.5,8.55875,8558750,-0.245,-245000,5.1778125,5177812.500000000000
3.755E-08,37550,0.168125,168125,8.53125,8531250,-0.2346875,-234687.5,5.1728125,5172812.500000000000
3.763E-08,37630,0.1859375,185937.5,8.5078125,8507812.5,-0.22625,-226250,5.15875,5158750.000000000000
3.771E-08,37710,0.1909375,190937.5,8.47625,8476250,-0.2153125,-215312.5,5.146875,5146875.000000000000
3.779E-08,37790,0.191875,191875,8.4615625,8461562.5,-0.21125,-211250,5.12875,5128750.000000000000
3.787E-08,37870,0.1790625,179062.5,8.4521875,8452187.5,-0.2090625,-209062.5,5.1165625,5116562.500000000000
3.795E-08,37950,0.1625,162500,8.465,8465000,-0.21375,-213750,5.1040625,5104062.500000000000
3.803E-08,38030,0.1328125,132812.5,8.4790625,8479062.5,-0.21625,-216250,5.103125,5103125.000000000000
3.811E-08,38110,0.1046875,104687.5,8.504375,8504375,-0.2203125,-220312.5,5.1034375,5103437.500000000000
3.819E-08,38190,0.0728125,72812.5,8.5190625,8519062.5,-0.218125,-218125,5.1128125,5112812.500000000000
3.827E-08,38270,0.050625,50625,8.5334375,8533437.5,-0.2134375,-213437.5,5.119375,5119375.000000000000
3.835E-08,38350,0.03125,31250,8.5259375,8525937.5,-0.200625,-200625,5.1309375,5130937.500000000000
3.843E-08,38430,0.0290625,29062.5,8.5134375,8513437.5,-0.1871875,-187187.5,5.135625,5135625.000000000000
3.851E-08,38510,0.035,35000,8.4846875,8484687.5,-0.1709375,-170937.5,5.1409375,5140937.500000000000
3.859E-08,38590,0.056875,56875,8.4625,8462500,-0.1615625,-161562.5,5.1396875,5139687.500000000000
3.867E-08,38670,0.08,80000,8.4346875,8434687.5,-0.156875,-156875,5.1440625,5144062.500000000000
3.875E-08,38750,0.11,110000,8.4221875,8422187.5,-0.1625,-162500,5.1440625,5144062.500000000000
3.883E-08,38830,0.1309375,130937.5,8.4121875,8412187.5,-0.175,-175000,5.150625,5150625.000000000000
3.891E-08,38910,0.148125,148125,8.42,8420000,-0.1975,-197500,5.154375,5154375.000000000000
3.899E-08,38990,0.1475,147500,8.42625,8426250,-0.2228125,-222812.5,5.166875,5166875.000000000000
3.907E-08,39070,0.14125,141250,8.4409375,8440937.5,-0.248125,-248125,5.171875,5171875.000000000000
3.915E-08,39150,0.1228125,122812.5,8.449375,8449375,-0.2659375,-265937.5,5.178125,5178125.000000000000
3.923E-08,39230,0.10625,106250,8.46625,8466250,-0.2771875,-277187.5,5.1740625,5174062.500000000000
3.931E-08,39310,0.085625,85625,8.4784375,8478437.5,-0.27625,-276250,5.1725,5172500.000000000000
3.939E-08,39390,0.07625,76250,8.49875,8498750,-0.264375,-264375,5.1590625,5159062.500000000000
3.947E-08,39470,0.0703125,70312.5,8.518125,8518125,-0.24125,-241250,5.14625,5146250.000000000000
3.955E-08,39550,0.0771875,77187.5,8.549375,8549375,-0.21625,-216250,5.126875,5126875.000000000000
3.963E-08,39630,0.083125,83125,8.576875,8576875,-0.1909375,-190937.5,5.11625,5116250.000000000000
3.971E-08,39710,0.095625,95625,8.605,8605000,-0.1709375,-170937.5,5.1,5100000.000000000000
3.979E-08,39790,0.1025,102500,8.62,8620000,-0.1575,-157500,5.0915625,5091562.500000000000
3.987E-08,39870,0.11,110000,8.63125,8631250,-0.155625,-155625,5.08125,5081250.000000000000
3.995E-08,39950,0.106875,106875,8.625625,8625625,-0.160625,-160625,5.0828125,5082812.500000000000
4.003E-08,40030,0.105625,105625,8.6140625,8614062.5,-0.1703125,-170312.5,5.0796875,5079687.500000000000
4.011E-08,40110,0.0996875,99687.5,8.5921875,8592187.5,-0.1803125,-180312.5,5.0846875,5084687.500000000000
4.019E-08,40190,0.10125,101250,8.575,8575000,-0.19125,-191250,5.086875,5086875.000000000000
4.027E-08,40270,0.1025,102500,8.55,8550000,-0.200625,-200625,5.099375,5099375.000000000000
4.035E-08,40350,0.115625,115625,8.52,8520000,-0.2090625,-209062.5,5.10625,5106250.000000000000
4.043E-08,40430,0.130625,130625,8.4671875,8467187.5,-0.2196875,-219687.5,5.1196875,5119687.500000000000
4.051E-08,40510,0.15375,153750,8.3871875,8387187.5,-0.236875,-236875,5.1275,5127500.000000000000
4.059E-08,40590,0.16875,168750,8.2540625,8254062.5,-0.2609375,-260937.5,5.144375,5144375.000000000000
4.067E-08,40670,0.1815625,181562.5,8.061875,8061875,-0.290625,-290625,5.153125,5153125.000000000000
4.075E-08,40750,0.1778125,177812.5,7.799375,7799375,-0.325,-325000,5.1678125,5167812.500000000000
4.083E-08,40830,0.1646875,164687.5,7.4778125,7477812.5,-0.3609375,-360937.5,5.1765625,5176562.500000000000
4.091E-08,40910,0.1321875,132187.5,7.0996875,7099687.5,-0.394375,-394375,5.195,5195000.000000000000
4.099E-08,40990,0.0953125,95312.5,6.69,6690000,-0.4203125,-420312.5,5.205,5205000.000000000000
4.107E-08,41070,0.051875,51875,6.26625,6266250,-0.4375,-437500,5.22125,5221250.000000000000
4.115E-08,41150,0.01875,18750,5.8596875,5859687.5,-0.4434375,-443437.5,5.229375,5229375.000000000000
4.123E-08,41230,-0.009375,-9375,5.4790625,5479062.5,-0.43375,-433750,5.244375,5244375.000000000000
4.131E-08,41310,-0.0178125,-17812.5,5.141875,5141875,-0.3971875,-397187.5,5.2465625,5246562.500000000000
4.139E-08,41390,-0.0171875,-17187.5,4.850625,4850625,-0.32375,-323750,5.2515625,5251562.500000000000
4.147E-08,41470,-0.0021875,-2187.5,4.61375,4613750,-0.19625,-196250,5.24375,5243750.000000000000
4.155E-08,41550,0.009375,9375,4.420625,4420625,0.001875,1875,5.2390625,5239062.500000000000
4.163E-08,41630,0.0228125,22812.5,4.2746875,4274687.5,0.289375,289375,5.21375,5213750.000000000000
4.171E-08,41710,0.0240625,24062.5,4.171875,4171875,0.671875,671875,5.17625,5176250.000000000000
4.179E-08,41790,0.0228125,22812.5,4.116875,4116875,1.146875,1146875,5.09875,5098750.000000000000
4.187E-08,41870,0.010625,10625,4.096875,4096875,1.6978125,1697812.5,4.981875,4981875.000000000000
4.195E-08,41950,0.0046875,4687.5,4.101875,4101875,2.2984375,2298437.5,4.7853125,4785312.500000000000
4.203E-08,42030,0.000625,625,4.1021875,4102187.5,2.90875,2908750,4.506875,4506875.000000000000
4.211E-08,42110,0.0115625,11562.5,4.0675,4067500,3.4878125,3487812.5,4.1184375,4118437.500000000000
4.219E-08,42190,0.025625,25625,3.94125,3941250,3.9978125,3997812.5,3.634375,3634375.000000000000
4.227E-08,42270,0.049375,49375,3.679375,3679375,4.4134375,4413437.5,3.0471875,3047187.500000000000
4.235E-08,42350,0.0671875,67187.5,3.2428125,3242812.5,4.7190625,4719062.5,2.4015625,2401562.500000000000
4.243E-08,42430,0.08125,81250,2.6259375,2625937.5,4.91625,4916250,1.7246875,1724687.500000000000
4.251E-08,42510,0.0753125,75312.5,1.845,1845000,5.0221875,5022187.5,1.084375,1084375.000000000000
4.259E-08,42590,0.0609375,60937.5,0.9659375,965937.5,5.064375,5064375,0.513125,513125.000000000000
4.267E-08,42670,0.033125,33125,0.0815625,81562.5,5.0709375,5070937.5,0.0696875,69687.500000000000
4.275E-08,42750,0.0090625,9062.5,-0.69,-690000,5.069375,5069375,-0.233125,-233125.000000000000
4.283E-08,42830,-0.0128125,-12812.5,-1.2496875,-1249687.5,5.0815625,5081562.5,-0.375625,-375625.000000000000
4.291E-08,42910,-0.0140625,-14062.5,-1.5178125,-1517812.5,5.1190625,5119062.5,-0.39375,-393750.000000000000
4.299E-08,42990,-0.00125,-1250,-1.471875,-1471875,5.1803125,5180312.5,-0.30875,-308750.000000000000
4.307E-08,43070,0.0328125,32812.5,-1.1409375,-1140937.5,5.2546875,5254687.5,-0.1809375,-180937.500000000000
4.315E-08,43150,0.0696875,69687.5,-0.6246875,-624687.5,5.3259375,5325937.5,-0.0421875,-42187.500000000000
4.323E-08,43230,0.1109375,110937.5,-0.04875,-48750,5.3784375,5378437.5,0.0515625,51562.500000000000
4.331E-08,43310,0.136875,136875,0.4478125,447812.5,5.395,5395000,0.095,95000.000000000000
4.339E-08,43390,0.15,150000,0.7559375,755937.5,5.3671875,5367187.5,0.0725,72500.000000000000
4.347E-08,43470,0.1365625,136562.5,0.806875,806875,5.2934375,5293437.5,0.016875,16875.000000000000
4.355E-08,43550,0.1103125,110312.5,0.6053125,605312.5,5.18625,5186250,-0.06375,-63750.000000000000
4.363E-08,43630,0.0690625,69062.5,0.216875,216875,5.058125,5058125,-0.1225,-122500.000000000000
4.371E-08,43710,0.031875,31875,-0.244375,-244375,4.930625,4930625,-0.1503125,-150312.500000000000
4.379E-08,43790,-0.004375,-4375,-0.65875,-658750,4.8215625,4821562.5,-0.1165625,-116562.500000000000
4.387E-08,43870,-0.0215625,-21562.5,-0.9190625,-919062.5,4.749375,4749375,-0.044375,-44375.000000000000
4.395E-08,43950,-0.0271875,-27187.5,-0.964375,-964375,4.715625,4715625,0.0690625,69062.500000000000
4.403E-08,44030,-0.01375,-13750,-0.7934375,-793437.5,4.7203125,4720312.5,0.18375,183750.000000000000
4.411E-08,44110,0.0025,2500,-0.4671875,-467187.5,4.7475,4747500,0.29375,293750.000000000000
4.419E-08,44190,0.0259375,25937.5,-0.083125,-83125,4.78375,4783750,0.3590625,359062.500000000000
4.427E-08,44270,0.0415625,41562.5,0.2540625,254062.5,4.8046875,4804687.5,0.3890625,389062.500000000000
4.435E-08,44350,0.055,55000,0.4559375,455937.5,4.79875,4798750,0.3696875,369687.500000000000
4.443E-08,44430,0.054375,54375,0.47625,476250,4.7565625,4756562.5,0.3328125,332812.500000000000
4.451E-08,44510,0.054375,54375,0.3215625,321562.5,4.68875,4688750,0.27625,276250.000000000000
4.459E-08,44590,0.0490625,49062.5,0.0509375,50937.5,4.60375,4603750,0.238125,238125.000000000000
4.467E-08,44670,0.05375,53750,-0.251875,-251875,4.5271875,4527187.5,0.2146875,214687.500000000000
4.475E-08,44750,0.0596875,59687.5,-0.4984375,-498437.5,4.4775,4477500,0.2325,232500.000000000000
4.483E-08,44830,0.0790625,79062.5,-0.624375,-624375,4.476875,4476875,0.265625,265625.000000000000
4.491E-08,44910,0.099375,99375,-0.59875,-598750,4.5234375,4523437.5,0.3246875,324687.500000000000
4.499E-08,44990,0.125,125000,-0.44125,-441250,4.615625,4615625,0.37625,376250.000000000000
4.507E-08,45070,0.13875,138750,-0.2053125,-205312.5,4.73125,4731250,0.4278125,427812.500000000000
4.515E-08,45150,0.14625,146250,0.0303125,30312.5,4.850625,4850625,0.4465625,446562.500000000000
4.523E-08,45230,0.1359375,135937.5,0.2009375,200937.5,4.943125,4943125,0.4503125,450312.500000000000
4.531E-08,45310,0.1190625,119062.5,0.2546875,254687.5,4.9959375,4995937.5,0.423125,423125.000000000000
4.539E-08,45390,0.089375,89375,0.1821875,182187.5,4.9971875,4997187.5,0.3946875,394687.500000000000
4.547E-08,45470,0.065625,65625,0.0028125,2812.5,4.95875,4958750,0.353125,353125.000000000000
4.555E-08,45550,0.046875,46875,-0.2259375,-225937.5,4.8909375,4890937.5,0.3290625,329062.500000000000
4.563E-08,45630,0.048125,48125,-0.4459375,-445937.5,4.8225,4822500,0.309375,309375.000000000000
4.571E-08,45710,0.06,60000,-0.5984375,-598437.5,4.7684375,4768437.5,0.316875,316875.000000000000
4.579E-08,45790,0.0915625,91562.5,-0.6534375,-653437.5,4.7528125,4752812.5,0.325,325000.000000000000
4.587E-08,45870,0.1259375,125937.5,-0.6028125,-602812.5,4.7746875,4774687.5,0.348125,348125.000000000000
4.595E-08,45950,0.163125,163125,-0.474375,-474375,4.836875,4836875,0.356875,356875.000000000000
4.603E-08,46030,0.18125,181250,-0.306875,-306875,4.9184375,4918437.5,0.3690625,369062.500000000000
4.611E-08,46110,0.185625,185625,-0.15375,-153750,5.0109375,5010937.5,0.35625,356250.000000000000
4.619E-08,46190,0.163125,163125,-0.0496875,-49687.5,5.0896875,5089687.5,0.3409375,340937.500000000000
4.627E-08,46270,0.125625,125625,-0.0203125,-20312.5,5.1490625,5149062.5,0.3059375,305937.500000000000
4.635E-08,46350,0.068125,68125,-0.0575,-57500,5.1740625,5174062.5,0.284375,284375.000000000000
4.643E-08,46430,0.013125,13125,-0.1459375,-145937.5,5.1728125,5172812.5,0.2575,257500.000000000000
4.651E-08,46510,-0.039375,-39375,-0.244375,-244375,5.1440625,5144062.5,0.2525,252500.000000000000
4.659E-08,46590,-0.07125,-71250,-0.32375,-323750,5.103125,5103125,0.2496875,249687.500000000000
4.667E-08,46670,-0.090625,-90625,-0.349375,-349375,5.0503125,5050312.5,0.273125,273125.000000000000
4.675E-08,46750,-0.08375,-83750,-0.3175,-317500,5.001875,5001875,0.29125,291250.000000000000
4.683E-08,46830,-0.06625,-66250,-0.229375,-229375,4.954375,4954375,0.3178125,317812.500000000000
4.691E-08,46910,-0.034375,-34375,-0.1128125,-112812.5,4.9175,4917500,0.3234375,323437.500000000000
4.699E-08,46990,-0.0090625,-9062.5,0.009375,9375,4.8809375,4880937.5,0.328125,328125.000000000000
4.707E-08,47070,0.0184375,18437.5,0.1009375,100937.5,4.85,4850000,0.3046875,304687.500000000000
4.715E-08,47150,0.0334375,33437.5,0.145625,145625,4.814375,4814375,0.276875,276875.000000000000
4.723E-08,47230,0.045625,45625,0.13,130000,4.77875,4778750,0.2296875,229687.500000000000
4.731E-08,47310,0.044375,44375,0.0671875,67187.5,4.733125,4733125,0.1978125,197812.500000000000
4.739E-08,47390,0.0484375,48437.5,-0.03125,-31250,4.6884375,4688437.5,0.1640625,164062.500000000000
4.747E-08,47470,0.0496875,49687.5,-0.1340625,-134062.5,4.64125,4641250,0.156875,156875.000000000000
4.755E-08,47550,0.0615625,61562.5,-0.22125,-221250,4.6053125,4605312.5,0.1571875,157187.500000000000
4.763E-08,47630,0.07,70000,-0.266875,-266875,4.5771875,4577187.5,0.189375,189375.000000000000
4.771E-08,47710,0.0890625,89062.5,-0.26875,-268750,4.570625,4570625,0.2209375,220937.500000000000
4.779E-08,47790,0.1025,102500,-0.224375,-224375,4.5784375,4578437.5,0.2653125,265312.500000000000
4.787E-08,47870,0.1171875,117187.5,-0.1528125,-152812.5,4.605625,4605625,0.29125,291250.000000000000
4.795E-08,47950,0.115625,115625,-0.0671875,-67187.5,4.63625,4636250,0.3171875,317187.500000000000
4.803E-08,48030,0.1125,112500,0.0053125,5312.5,4.6696875,4669687.5,0.3134375,313437.500000000000
4.811E-08,48110,0.0953125,95312.5,0.0534375,53437.5,4.6896875,4689687.5,0.3025,302500.000000000000
4.819E-08,48190,0.08,80000,0.0628125,62812.5,4.698125,4698125,0.2675,267500.000000000000
4.827E-08,48270,0.056875,56875,0.040625,40625,4.685,4685000,0.24125,241250.000000000000
4.835E-08,48350,0.05,50000,-0.0103125,-10312.5,4.6628125,4662812.5,0.205625,205625.000000000000
4.843E-08,48430,0.0515625,51562.5,-0.069375,-69375,4.6321875,4632187.5,0.1890625,189062.500000000000
4.851E-08,48510,0.0784375,78437.5,-0.1259375,-125937.5,4.61,4610000,0.1725,172500.000000000000
4.859E-08,48590,0.116875,116875,-0.1596875,-159687.5,4.5953125,4595312.5,0.18125,181250.000000000000
4.867E-08,48670,0.181875,181875,-0.1703125,-170312.5,4.60125,4601250,0.1853125,185312.500000000000
4.875E-08,48750,0.2540625,254062.5,-0.151875,-151875,4.619375,4619375,0.2015625,201562.500000000000
4.883E-08,48830,0.3396875,339687.5,-0.118125,-118125,4.6525,4652500,0.2025,202500.000000000000
4.891E-08,48910,0.415,415000,-0.074375,-74375,4.684375,4684375,0.210625,210625.000000000000
4.899E-08,48990,0.4928125,492812.5,-0.0415625,-41562.5,4.7171875,4717187.5,0.2,200000.000000000000
4.907E-08,49070,0.5559375,555937.5,-0.025625,-25625,4.73875,4738750,0.1946875,194687.500000000000
4.915E-08,49150,0.620625,620625,-0.0378125,-37812.5,4.755,4755000,0.176875,176875.000000000000
4.923E-08,49230,0.6765625,676562.5,-0.0709375,-70937.5,4.76,4760000,0.176875,176875.000000000000
4.931E-08,49310,0.75125,751250,-0.124375,-124375,4.76625,4766250,0.1715625,171562.500000000000
4.939E-08,49390,0.838125,838125,-0.1790625,-179062.5,4.7709375,4770937.5,0.1834375,183437.500000000000
4.947E-08,49470,0.9578125,957812.5,-0.2271875,-227187.5,4.784375,4784375,0.1871875,187187.500000000000
4.955E-08,49550,1.095625,1095625,-0.25,-250000,4.7975,4797500,0.204375,204375.000000000000
4.963E-08,49630,1.26875,1268750,-0.246875,-246875,4.8175,4817500,0.2034375,203437.500000000000
4.971E-08,49710,1.454375,1454375,-0.213125,-213125,4.8328125,4832812.5,0.201875,201875.000000000000
4.979E-08,49790,1.65875,1658750,-0.1615625,-161562.5,4.8478125,4847812.5,0.176875,176875.000000000000
4.987E-08,49870,1.8559375,1855937.5,-0.0971875,-97187.5,4.85,4850000,0.156875,156875.000000000000
4.995E-08,49950,2.0590625,2059062.5,-0.041875,-41875,4.8478125,4847812.5,0.120625,120625.000000000000
5.003E-08,50030,2.2496875,2249687.5,-0.001875,-1875,4.8340625,4834062.5,0.0975,97500.000000000000
5.011E-08,50110,2.4425,2442500,0.0084375,8437.5,4.8184375,4818437.5,0.0721875,72187.500000000000
5.019E-08,50190,2.623125,2623125,-0.0059375,-5937.5,4.795625,4795625,0.0746875,74687.500000000000
5.027E-08,50270,2.8134375,2813437.5,-0.046875,-46875,4.776875,4776875,0.079375,79375.000000000000
5.035E-08,50350,2.9978125,2997812.5,-0.099375,-99375,4.7590625,4759062.5,0.1059375,105937.500000000000
5.043E-08,50430,3.18875,3188750,-0.156875,-156875,4.75125,4751250,0.125625,125625.000000000000
5.051E-08,50510,3.364375,3364375,-0.201875,-201875,4.7471875,4747187.5,0.1571875,157187.500000000000
5.059E-08,50590,3.536875,3536875,-0.2325,-232500,4.755,4755000,0.168125,168125.000000000000
5.067E-08,50670,3.683125,3683125,-0.2403125,-240312.5,4.7659375,4765937.5,0.176875,176875.000000000000
5.075E-08,50750,3.813125,3813125,-0.2315625,-231562.5,4.7834375,4783437.5,0.160625,160625.000000000000
5.083E-08,50830,3.9084375,3908437.5,-0.205,-205000,4.7940625,4794062.5,0.1484375,148437.500000000000
5.091E-08,50910,3.99,3990000,-0.1746875,-174687.5,4.800625,4800625,0.1190625,119062.500000000000
5.099E-08,50990,4.04625,4046250,-0.141875,-141875,4.791875,4791875,0.1009375,100937.500000000000
5.107E-08,51070,4.098125,4098125,-0.1184375,-118437.5,4.7728125,4772812.5,0.0765625,76562.500000000000
5.115E-08,51150,4.1334375,4133437.5,-0.101875,-101875,4.73625,4736250,0.075,75000.000000000000
5.123E-08,51230,4.1771875,4177187.5,-0.1009375,-100937.5,4.6965625,4696562.5,0.0703125,70312.500000000000
5.131E-08,51310,4.2140625,4214062.5,-0.1090625,-109062.5,4.65375,4653750,0.0825,82500.000000000000
5.139E-08,51390,4.26,4260000,-0.13,-130000,4.6240625,4624062.5,0.0853125,85312.500000000000
5.147E-08,51470,4.295,4295000,-0.15375,-153750,4.60625,4606250,0.100625,100625.000000000000
5.155E-08,51550,4.3371875,4337187.5,-0.183125,-183125,4.6128125,4612812.5,0.0996875,99687.500000000000
5.163E-08,51630,4.3665625,4366562.5,-0.208125,-208125,4.6359375,4635937.5,0.1021875,102187.500000000000
5.171E-08,51710,4.396875,4396875,-0.230625,-230625,4.6778125,4677812.5,0.08625,86250.000000000000
5.179E-08,51790,4.4090625,4409062.5,-0.2403125,-240312.5,4.7225,4722500,0.0790625,79062.500000000000
5.187E-08,51870,4.4253125,4425312.5,-0.2421875,-242187.5,4.769375,4769375,0.0571875,57187.500000000000
5.195E-08,51950,4.429375,4429375,-0.2296875,-229687.5,4.80375,4803750,0.045625,45625.000000000000
5.203E-08,52030,4.4415625,4441562.5,-0.21,-210000,4.8284375,4828437.5,0.025,25000.000000000000
5.211E-08,52110,4.4459375,4445937.5,-0.179375,-179375,4.834375,4834375,0.0234375,23437.500000000000
